"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"58","344.857373195612","172.41733476190922","4.8557352494288155","-0.30870592613778314","0.01806640625","0.0126953125","0.0234375","1600","0.0001395334315612876","0","0.0001395334315612876","0.0001395334315612876","","","true"
"59","495.41619153956884","418.1574489459384","4.701254824294518","-0.30987297232409344","0.009521484375","0.009765625","0.00927734375","1600","0.00015064600314432453","0","0.00015064600314432453","0.00015064600314432453","59_58:0.01677868082195194;59_60:0.005203819268205678","59_58:660;59_60:660","true"
"60","346.1257155267168","144.19759592933895","4.843892600178415","-0.3086378714268149","0.012939453125","0.00341796875","0.0224609375","1600","0.00025669178019019297","0","0.00025669178019019297","0.00025669178019019297","60_61:0.004201315216879997","60_61:660","true"
"61","589.40623833105","322.97820187817706","4.790382298778302","-0.3089933751290032","0.0048828125","0.00439453125","0.00537109375","1600","0.00011214318419019656","0","0.00011214318419019656","0.00011214318419019656","61_62:1","61_62:660","true"
"62","274.36461406285423","215.89297002177696","4.682545760027785","-0.3107628812666313","0.2724609375","0.1904296875","0.3544921875","1600","0.0001484567396361201","0","0.0001484567396361201","0.0001484567396361201","","","true"
"63","298.8461552330558","183.92824267021982","4.761529708352105","-0.31004626423994786","0.0107421875","0.00732421875","0.01416015625","1600","0.00018243630988558942","0","0.00018243630988558942","0.00018243630988558942","63_62:1;63_64:0.011145114508227916","63_62:660;63_64:660","true"
"64","115.8004885582037","152.3904347441474","4.9774732328204925","-0.30711821418459645","0.0146484375","0.0146484375","0.0146484375","1600","0.0004940950175590704","0","0.0004940950175590704","0.0004940950175590704","64_54:0.005899912770238658","64_54:660","true"
"65","374.92876514799804","150.867597132614","4.801778919763851","-0.3079909228056931","0.010009765625","0.013671875","0.00634765625","1600","0.00015323702403707116","0","0.00015323702403707116","0.00015323702403707116","65_64:0.010493884516305507","65_64:660","true"
"66","291.6647453503089","267.9304430120713","4.871188312574994","-0.30852944230920076","0.006591796875","0.00927734375","0.00390625","1600","0.00018972167800841732","0","0.00018972167800841732","0.00018972167800841732","66_73:0.005433220896563007;66_65:0.009176103473516772;66_67:0.010830225607133925","66_73:660;66_65:660;66_67:660","true"
"67","358.16242985584995","260.5692201585572","4.793057336169355","-0.30952495731223595","0.048095703125","0.0439453125","0.05224609375","1600","0.00015750021506913726","0","0.00015750021506913726","0.00015750021506913726","67_68:0.009844897272047237","67_68:660","true"
"68","227.6991776185214","259.22013309413126","5.045007476049891","-0.30500623650344527","0.01611328125","0.01513671875","0.01708984375","1600","0.00028982405667569256","0","0.00028982405667569256","0.00028982405667569256","","","true"
"69","232.0177249395363","224.3807980649148","4.887819822290846","-0.30735510338085625","0.017333984375","0.0185546875","0.01611328125","1600","0.00046835371136302314","0","0.00046835371136302314","0.00046835371136302314","69_68:0.016754603241423416;69_70:0.007223425078626333","69_68:660;69_70:660","true"
